string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
FALSE,?,?,FALSE,?,FALSE,?,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,LOW,FALSE
?,?,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,?,FALSE
FALSE,NORMAL,NORMAL,TRUE,?,?,?,FALSE,?,HIGH,FALSE,?,TRUE,?,?,HIGH,FALSE
?,LOW,LOW,FALSE,LOW,FALSE,NORMAL,?,HIGH,HIGH,FALSE,?,?,TRUE,LOW,LOW,FALSE
TRUE,LOW,?,?,LOW,TRUE,LOW,FALSE,?,HIGH,?,NORMAL,TRUE,?,NORMAL,?,?
?,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,?,HIGH,FALSE,HIGH,?,FALSE,NORMAL,?,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,?,NORMAL,?,HIGH,NORMAL,TRUE,NORMAL,FALSE,FALSE,LOW,ZERO,FALSE
FALSE,NORMAL,?,?,HIGH,FALSE,NORMAL,FALSE,HIGH,?,FALSE,?,FALSE,FALSE,HIGH,?,?
?,?,LOW,?,?,FALSE,NORMAL,?,?,HIGH,?,HIGH,?,FALSE,?,LOW,FALSE
FALSE,LOW,?,?,LOW,?,?,FALSE,HIGH,HIGH,TRUE,?,?,?,?,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,?,FALSE,?,?,NORMAL,?,?,HIGH,FALSE,FALSE,?,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,?,?,HIGH,?,HIGH,FALSE,FALSE,?,LOW,FALSE
?,?,NORMAL,FALSE,?,FALSE,?,FALSE,?,HIGH,?,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,HIGH,FALSE,NORMAL,FALSE,LOW,LOW,TRUE,?,?,?,HIGH,?,?
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,LOW,LOW,FALSE,LOW,FALSE,FALSE,HIGH,ZERO,?
FALSE,NORMAL,HIGH,TRUE,HIGH,?,LOW,FALSE,HIGH,HIGH,FALSE,?,?,FALSE,NORMAL,LOW,FALSE
?,LOW,?,FALSE,LOW,TRUE,LOW,FALSE,HIGH,?,?,?,?,FALSE,HIGH,?,?
FALSE,NORMAL,NORMAL,?,NORMAL,?,NORMAL,FALSE,LOW,LOW,TRUE,NORMAL,?,FALSE,?,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,?,FALSE,HIGH,FALSE,?,?,HIGH,FALSE
FALSE,NORMAL,?,FALSE,?,?,?,?,HIGH,?,?,?,FALSE,?,?,?,?
FALSE,?,HIGH,?,HIGH,?,LOW,?,HIGH,?,?,?,FALSE,?,LOW,?,FALSE
?,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,?,FALSE,?,?,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,?,?,FALSE,HIGH,NORMAL,TRUE,NORMAL,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,NORMAL,?,?,NORMAL,?,NORMAL,FALSE,?,HIGH,FALSE,?,?,FALSE,LOW,?,?
?,?,LOW,FALSE,NORMAL,FALSE,NORMAL,?,?,?,?,LOW,FALSE,FALSE,HIGH,ZERO,FALSE
TRUE,?,NORMAL,FALSE,?,TRUE,LOW,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,?,NORMAL,TRUE,NORMAL,?,FALSE,?,LOW,FALSE
?,?,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,LOW,FALSE,HIGH,?,?,HIGH,ZERO,?
FALSE,NORMAL,NORMAL,?,?,?,NORMAL,TRUE,NORMAL,HIGH,FALSE,HIGH,?,?,HIGH,LOW,FALSE
?,?,LOW,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,TRUE,FALSE,HIGH,?,FALSE
FALSE,HIGH,?,FALSE,NORMAL,?,?,?,HIGH,?,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,NORMAL,?,?,FALSE,NORMAL,FALSE,?,?,FALSE,HIGH,FALSE,FALSE,?,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,NORMAL,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,?,HIGH,?,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,TRUE
?,NORMAL,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,NORMAL,?,?,NORMAL,?,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,NORMAL,?,FALSE
?,NORMAL,?,FALSE,?,FALSE,NORMAL,FALSE,?,HIGH,?,HIGH,?,FALSE,NORMAL,?,?
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,?,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,?,LOW,FALSE,LOW,FALSE,NORMAL,FALSE,?,HIGH,?,HIGH,TRUE,FALSE,NORMAL,?,FALSE
FALSE,HIGH,HIGH,TRUE,?,?,LOW,?,HIGH,HIGH,?,?,FALSE,?,?,LOW,FALSE
FALSE,?,?,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,TRUE,?,FALSE,FALSE,LOW,?,FALSE
?,LOW,LOW,FALSE,NORMAL,FALSE,?,FALSE,HIGH,?,TRUE,NORMAL,?,FALSE,LOW,?,?
?,HIGH,HIGH,?,?,?,LOW,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,LOW,FALSE
FALSE,HIGH,HIGH,FALSE,?,FALSE,NORMAL,?,?,HIGH,FALSE,HIGH,?,?,HIGH,?,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,?,FALSE
FALSE,LOW,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
?,NORMAL,NORMAL,TRUE,?,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,?,FALSE
FALSE,HIGH,HIGH,TRUE,HIGH,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,?,?,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,?,?,NORMAL,LOW,?
?,?,?,FALSE,?,?,NORMAL,?,HIGH,HIGH,FALSE,?,?,FALSE,LOW,NORMAL,?
?,NORMAL,?,FALSE,?,?,NORMAL,FALSE,NORMAL,?,FALSE,HIGH,FALSE,FALSE,NORMAL,?,?
FALSE,NORMAL,?,FALSE,?,FALSE,NORMAL,FALSE,?,LOW,FALSE,LOW,FALSE,FALSE,?,LOW,FALSE
FALSE,?,?,FALSE,?,FALSE,NORMAL,FALSE,?,HIGH,?,HIGH,?,FALSE,?,LOW,?
TRUE,LOW,LOW,FALSE,?,TRUE,LOW,TRUE,?,?,FALSE,LOW,?,FALSE,HIGH,LOW,FALSE
FALSE,?,NORMAL,?,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,?,?,?,NORMAL,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,?,NORMAL,FALSE,?,?,?,?,FALSE,FALSE,LOW,?,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,NORMAL,?
TRUE,LOW,?,FALSE,LOW,?,LOW,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,?,FALSE
FALSE,?,?,?,NORMAL,FALSE,NORMAL,FALSE,LOW,?,FALSE,LOW,FALSE,FALSE,?,?,FALSE
?,?,LOW,FALSE,?,FALSE,?,?,HIGH,HIGH,FALSE,?,?,?,HIGH,LOW,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,?,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,?,?,HIGH,FALSE,?,?,FALSE,HIGH,LOW,FALSE
TRUE,LOW,LOW,FALSE,LOW,TRUE,HIGH,FALSE,LOW,?,FALSE,LOW,FALSE,FALSE,?,LOW,FALSE
FALSE,LOW,?,FALSE,NORMAL,?,?,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,NORMAL,?,FALSE
FALSE,?,?,FALSE,NORMAL,FALSE,NORMAL,?,?,HIGH,FALSE,HIGH,?,?,HIGH,ZERO,?
?,?,HIGH,?,?,FALSE,NORMAL,FALSE,HIGH,NORMAL,TRUE,NORMAL,?,FALSE,?,LOW,FALSE
?,LOW,?,FALSE,LOW,TRUE,LOW,?,?,?,?,HIGH,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,?,?,NORMAL,?,LOW,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,NORMAL,?,FALSE
?,NORMAL,NORMAL,FALSE,?,?,?,?,?,NORMAL,TRUE,NORMAL,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,LOW,NORMAL,FALSE,?,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,?,?,NORMAL,LOW,FALSE
?,?,NORMAL,FALSE,?,?,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,?,NORMAL,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,LOW,FALSE,?,HIGH,?,HIGH,FALSE,FALSE,LOW,?,?
FALSE,NORMAL,NORMAL,FALSE,?,FALSE,?,?,HIGH,HIGH,FALSE,?,FALSE,FALSE,?,LOW,?
FALSE,NORMAL,?,?,?,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,NORMAL,HIGH,FALSE
FALSE,NORMAL,HIGH,TRUE,HIGH,FALSE,?,FALSE,LOW,LOW,FALSE,LOW,?,FALSE,NORMAL,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,NORMAL,TRUE,?,FALSE,FALSE,HIGH,?,?
?,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
FALSE,HIGH,HIGH,FALSE,HIGH,?,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,?,HIGH,LOW,FALSE
FALSE,NORMAL,?,FALSE,?,FALSE,HIGH,FALSE,HIGH,HIGH,FALSE,HIGH,?,?,?,LOW,?
?,NORMAL,?,FALSE,NORMAL,FALSE,?,?,HIGH,HIGH,?,?,FALSE,?,NORMAL,?,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,?,HIGH,?,FALSE,LOW,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,TRUE,FALSE,LOW,LOW,FALSE
FALSE,NORMAL,LOW,FALSE,NORMAL,FALSE,NORMAL,?,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
?,NORMAL,HIGH,?,?,FALSE,LOW,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,?
TRUE,LOW,LOW,?,?,TRUE,NORMAL,?,HIGH,HIGH,?,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,?,?,?,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,HIGH,HIGH,?
?,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,TRUE,?,LOW,?,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,?,?,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,HIGH,LOW,FALSE
?,?,NORMAL,FALSE,NORMAL,FALSE,LOW,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,?,?
FALSE,NORMAL,?,FALSE,NORMAL,?,NORMAL,?,LOW,LOW,FALSE,LOW,FALSE,FALSE,HIGH,LOW,?
FALSE,?,LOW,?,LOW,?,NORMAL,?,LOW,LOW,FALSE,?,FALSE,?,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,?,?,FALSE,FALSE,HIGH,?,FALSE
?,?,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,NORMAL,TRUE,NORMAL,FALSE,FALSE,LOW,LOW,FALSE
?,LOW,NORMAL,FALSE,?,FALSE,?,FALSE,NORMAL,HIGH,TRUE,NORMAL,FALSE,FALSE,?,?,?
TRUE,?,LOW,FALSE,LOW,?,LOW,FALSE,?,NORMAL,TRUE,NORMAL,FALSE,?,?,HIGH,FALSE
FALSE,HIGH,?,FALSE,HIGH,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,NORMAL,LOW,FALSE
?,HIGH,HIGH,?,?,FALSE,?,FALSE,HIGH,?,FALSE,HIGH,FALSE,?,?,LOW,?
FALSE,HIGH,HIGH,?,HIGH,?,NORMAL,FALSE,?,HIGH,?,?,FALSE,FALSE,?,LOW,?
FALSE,?,?,FALSE,?,FALSE,?,FALSE,?,LOW,FALSE,LOW,?,?,HIGH,LOW,?
FALSE,HIGH,LOW,FALSE,HIGH,?,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,NORMAL,HIGH,?,HIGH,?,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,LOW,LOW,FALSE
FALSE,?,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,TRUE,NORMAL,?,FALSE,NORMAL,NORMAL,FALSE
FALSE,?,?,?,?,FALSE,?,FALSE,HIGH,?,?,HIGH,FALSE,FALSE,?,LOW,FALSE
?,NORMAL,?,?,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,?,?,NORMAL,NORMAL,FALSE
FALSE,?,HIGH,?,?,?,?,FALSE,?,LOW,FALSE,LOW,?,FALSE,HIGH,?,FALSE
?,?,NORMAL,?,NORMAL,?,NORMAL,FALSE,?,HIGH,FALSE,?,?,?,NORMAL,LOW,FALSE
FALSE,LOW,HIGH,FALSE,LOW,FALSE,NORMAL,FALSE,?,HIGH,?,?,?,?,NORMAL,LOW,?
FALSE,NORMAL,NORMAL,FALSE,?,FALSE,?,FALSE,?,?,?,?,TRUE,?,NORMAL,?,FALSE
FALSE,?,HIGH,?,?,?,?,FALSE,?,?,FALSE,HIGH,FALSE,FALSE,?,?,FALSE
FALSE,LOW,LOW,FALSE,LOW,?,NORMAL,FALSE,HIGH,HIGH,?,?,FALSE,FALSE,NORMAL,?,FALSE
FALSE,HIGH,?,TRUE,HIGH,FALSE,?,FALSE,HIGH,?,FALSE,HIGH,FALSE,?,LOW,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,?,HIGH,?,FALSE,HIGH,?,?,?,LOW,FALSE
FALSE,NORMAL,LOW,FALSE,NORMAL,?,NORMAL,?,LOW,LOW,FALSE,LOW,FALSE,FALSE,HIGH,LOW,?
?,NORMAL,?,FALSE,NORMAL,FALSE,?,FALSE,LOW,LOW,?,?,?,FALSE,?,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,?,?,FALSE,?,?,?,?,FALSE,FALSE,?,LOW,FALSE
FALSE,?,NORMAL,FALSE,?,?,NORMAL,?,HIGH,HIGH,FALSE,HIGH,?,FALSE,?,LOW,TRUE
?,NORMAL,NORMAL,FALSE,?,FALSE,?,?,HIGH,HIGH,FALSE,?,?,?,NORMAL,LOW,FALSE
?,?,NORMAL,FALSE,?,?,?,FALSE,?,HIGH,FALSE,?,FALSE,?,HIGH,HIGH,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,?,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,?,?,?
FALSE,?,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,LOW,?,?,?,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,HIGH,HIGH,TRUE,?,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,?,FALSE,?,LOW,?
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,?,FALSE,?,HIGH,?,?,?,FALSE,LOW,LOW,FALSE
?,NORMAL,HIGH,?,?,FALSE,NORMAL,?,?,LOW,FALSE,?,FALSE,?,HIGH,ZERO,FALSE
FALSE,NORMAL,NORMAL,?,?,?,NORMAL,FALSE,LOW,LOW,FALSE,LOW,?,?,NORMAL,NORMAL,FALSE
FALSE,NORMAL,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,?,FALSE,HIGH,?,FALSE
FALSE,?,LOW,?,?,FALSE,HIGH,FALSE,LOW,?,?,?,FALSE,?,HIGH,ZERO,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,HIGH,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,?,LOW,?
FALSE,NORMAL,NORMAL,?,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,LOW,NORMAL,FALSE
FALSE,?,?,FALSE,NORMAL,FALSE,LOW,?,LOW,LOW,FALSE,LOW,FALSE,FALSE,HIGH,LOW,?
FALSE,NORMAL,NORMAL,?,HIGH,FALSE,NORMAL,FALSE,HIGH,NORMAL,?,NORMAL,FALSE,FALSE,?,LOW,FALSE
FALSE,?,NORMAL,?,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,NORMAL,LOW,TRUE
FALSE,HIGH,HIGH,?,HIGH,FALSE,LOW,FALSE,HIGH,HIGH,FALSE,HIGH,?,?,NORMAL,LOW,FALSE
FALSE,NORMAL,?,?,?,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,?,NORMAL,FALSE,LOW,LOW,?,LOW,FALSE,FALSE,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,HIGH,HIGH,?,?,FALSE,FALSE,LOW,LOW,FALSE
FALSE,?,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,?,ZERO,FALSE
?,HIGH,HIGH,TRUE,?,FALSE,?,FALSE,?,HIGH,FALSE,?,FALSE,FALSE,LOW,LOW,FALSE
TRUE,LOW,LOW,FALSE,LOW,TRUE,LOW,?,?,LOW,?,HIGH,FALSE,?,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,NORMAL,TRUE,NORMAL,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,?,FALSE,?,?,LOW,FALSE
FALSE,HIGH,?,?,HIGH,?,?,FALSE,HIGH,HIGH,?,?,?,FALSE,LOW,LOW,FALSE
FALSE,?,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,?,FALSE,NORMAL,?,FALSE
?,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,?,NORMAL,TRUE,NORMAL,FALSE,?,NORMAL,LOW,FALSE
FALSE,?,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,HIGH,LOW,TRUE
FALSE,?,?,FALSE,?,FALSE,NORMAL,?,?,?,FALSE,LOW,?,FALSE,?,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,?,FALSE,FALSE,NORMAL,?,FALSE
?,NORMAL,NORMAL,FALSE,?,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,?,?,HIGH,?,?
?,HIGH,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,?,?,FALSE
FALSE,?,?,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,HIGH,FALSE,NORMAL,TRUE,FALSE,LOW,LOW,?
FALSE,NORMAL,?,?,NORMAL,FALSE,NORMAL,?,HIGH,?,FALSE,?,FALSE,FALSE,NORMAL,LOW,FALSE
?,NORMAL,NORMAL,?,?,?,NORMAL,FALSE,?,HIGH,FALSE,?,?,FALSE,?,LOW,TRUE
?,HIGH,HIGH,?,?,FALSE,?,FALSE,?,?,TRUE,?,?,FALSE,?,LOW,?
TRUE,LOW,LOW,?,?,TRUE,?,FALSE,HIGH,HIGH,?,?,?,FALSE,?,?,FALSE
?,NORMAL,?,FALSE,NORMAL,FALSE,?,FALSE,HIGH,?,FALSE,HIGH,FALSE,?,LOW,LOW,FALSE
?,?,?,FALSE,NORMAL,FALSE,?,FALSE,?,HIGH,FALSE,HIGH,?,?,NORMAL,?,FALSE
FALSE,NORMAL,NORMAL,FALSE,?,?,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
?,?,HIGH,FALSE,NORMAL,FALSE,?,FALSE,?,HIGH,?,HIGH,FALSE,?,NORMAL,?,FALSE
?,NORMAL,?,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,?,?,LOW,FALSE,FALSE,HIGH,?,?
FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,TRUE,FALSE,NORMAL,LOW,FALSE
FALSE,?,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,?,HIGH,FALSE,?,FALSE,FALSE,NORMAL,?,FALSE
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,?,FALSE,FALSE,LOW,?,?
FALSE,?,NORMAL,FALSE,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,?,?,HIGH,?,TRUE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,?,FALSE,?,?,FALSE,?,FALSE,?,?,?,?
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,?,LOW,?
FALSE,NORMAL,?,?,HIGH,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,LOW,LOW,FALSE
TRUE,LOW,?,?,LOW,TRUE,LOW,FALSE,HIGH,NORMAL,TRUE,?,FALSE,?,HIGH,?,?
FALSE,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,FALSE,?,HIGH,FALSE,HIGH,FALSE,FALSE,?,LOW,?
?,?,?,?,?,FALSE,NORMAL,FALSE,?,HIGH,?,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
?,HIGH,?,?,HIGH,FALSE,NORMAL,FALSE,HIGH,?,FALSE,HIGH,FALSE,?,NORMAL,LOW,FALSE
TRUE,?,?,FALSE,?,?,?,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,?,TRUE,NORMAL,FALSE,FALSE,HIGH,HIGH,?
FALSE,?,NORMAL,?,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,?,?,FALSE,?,ZERO,?
FALSE,NORMAL,?,?,NORMAL,FALSE,NORMAL,TRUE,NORMAL,HIGH,FALSE,HIGH,?,FALSE,LOW,LOW,?
FALSE,?,NORMAL,FALSE,?,FALSE,NORMAL,FALSE,LOW,?,?,LOW,TRUE,?,?,LOW,?
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,?,FALSE,FALSE,LOW,?,FALSE
FALSE,NORMAL,HIGH,TRUE,NORMAL,FALSE,?,?,HIGH,HIGH,FALSE,?,FALSE,?,LOW,LOW,FALSE
?,NORMAL,HIGH,TRUE,HIGH,FALSE,NORMAL,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,?,FALSE
FALSE,?,NORMAL,FALSE,?,FALSE,?,TRUE,NORMAL,HIGH,?,?,FALSE,?,HIGH,LOW,FALSE
FALSE,NORMAL,NORMAL,?,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,?
?,HIGH,HIGH,?,?,FALSE,NORMAL,FALSE,LOW,LOW,FALSE,LOW,?,FALSE,HIGH,LOW,FALSE
?,?,NORMAL,FALSE,NORMAL,?,?,FALSE,HIGH,HIGH,FALSE,HIGH,FALSE,?,?,?,?
?,HIGH,HIGH,?,HIGH,FALSE,LOW,FALSE,LOW,?,FALSE,LOW,FALSE,FALSE,?,?,FALSE
TRUE,LOW,LOW,TRUE,LOW,TRUE,LOW,FALSE,?,LOW,FALSE,LOW,TRUE,?,?,?,FALSE
TRUE,?,LOW,FALSE,LOW,?,LOW,?,HIGH,HIGH,FALSE,HIGH,?,?,NORMAL,LOW,?
FALSE,?,?,FALSE,NORMAL,FALSE,NORMAL,?,?,HIGH,?,HIGH,FALSE,?,?,ZERO,FALSE
FALSE,?,?,TRUE,HIGH,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,FALSE,FALSE,NORMAL,LOW,FALSE
FALSE,NORMAL,?,?,LOW,FALSE,NORMAL,FALSE,HIGH,HIGH,?,HIGH,FALSE,FALSE,?,?,FALSE
?,NORMAL,?,FALSE,NORMAL,?,NORMAL,FALSE,HIGH,?,FALSE,?,?,?,?,LOW,TRUE
FALSE,NORMAL,?,TRUE,HIGH,FALSE,LOW,?,?,?,FALSE,?,?,FALSE,NORMAL,LOW,?
FALSE,NORMAL,HIGH,TRUE,HIGH,FALSE,LOW,FALSE,?,HIGH,?,HIGH,FALSE,FALSE,?,LOW,?
TRUE,?,LOW,FALSE,?,?,?,FALSE,?,?,FALSE,HIGH,FALSE,FALSE,?,LOW,?
FALSE,NORMAL,NORMAL,?,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,FALSE,HIGH,?,FALSE,?,LOW,?
FALSE,HIGH,NORMAL,FALSE,?,?,?,?,HIGH,HIGH,FALSE,HIGH,FALSE,?,LOW,LOW,FALSE
FALSE,NORMAL,NORMAL,FALSE,NORMAL,?,HIGH,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,?,LOW,FALSE
FALSE,NORMAL,?,FALSE,?,FALSE,?,?,?,?,FALSE,?,FALSE,?,NORMAL,HIGH,FALSE
TRUE,LOW,LOW,?,LOW,TRUE,?,FALSE,HIGH,?,FALSE,HIGH,FALSE,FALSE,NORMAL,?,?
?,NORMAL,NORMAL,FALSE,NORMAL,FALSE,NORMAL,?,HIGH,HIGH,?,HIGH,FALSE,FALSE,?,LOW,FALSE
